Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_person,tour_options,total_nights,total_nights_bin,continent
tour_id1qqc5bsu,the_netherlands,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,60,0,1,Normal Cost,1.0,0,60,31_to_180_days,other
tour_idt2nww7qv,united_states_of_america,18_to_24,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,0,13,0,1,Normal Cost,2.0,5,13,8_to_14_days,other
tour_id8zq6qwtu,germany,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,5,1,Higher Cost,2.0,7,11,8_to_14_days,EU
tour_id9q500s86,italy,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,1,0,6,0,0,High Cost,1.0,4,6,less_7_days,EU
tour_id51oh8jjx,south_africa,45_to_64,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Package_Tour,1,1,1,1,0,0,1,4,0,0,High Cost,1.0,5,4,less_7_days,other
tour_idduynd3rf,france,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,13,0,1,High Cost,1.0,5,13,8_to_14_days,EU
tour_idjgqgc0hk,canada,25_to_44,None,1.0,0.0,Volunteering,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,13,0,1,Lower Cost,1.0,0,13,8_to_14_days,North_Am
tour_ido0jhiaz1,united_states_of_america,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,14,0,0,Lower Cost,1.0,0,14,8_to_14_days,other
tour_idw5f5ooyx,zimbabwe,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,4,0,0,Lower Cost,1.0,0,4,less_7_days,AF
tour_id9ovb7ip3,kuwait,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,5,0,1,Normal Cost,1.0,5,5,less_7_days,AS
tour_idax3hcult,zambia,25_to_44,With_Other_Friends/Relatives,2.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,Lower Cost,3.0,0,3,less_7_days,AF
tour_id68hojsj1,rwanda,18_to_24,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,4,0,0,Normal Cost,1.0,6,4,less_7_days,AF
tour_idarki97ci,zambia,25_to_44,Alone,0.0,1.0,Business,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,8,0,0,Lower Cost,1.0,0,8,8_to_14_days,AF
tour_idgqvb6ek8,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,0,1,Higher Cost,2.0,7,6,less_7_days,other
tour_id95fjz9vr,belgium,45_to_64,With_Children,0.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,7,0,1,High Cost,2.0,5,7,less_7_days,EU
tour_idwn6mun5y,zambia,25_to_44,Alone,0.0,1.0,Business,Mountain_Climbing,Others,Independent,0,0,0,0,0,0,0,3,0,0,Lower Cost,1.0,0,3,less_7_days,AF
tour_idd7gew8gn,germany,more_65,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,3,0,0,Normal Cost,1.0,7,3,less_7_days,EU
tour_idnafjlgci,brazil,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,0,1,1,1,1,1,0,15,0,1,High Cost,1.0,5,15,15_to_30_days,South_Am
tour_iduqdtptt5,united_kingdom,18_to_24,With_Other_Friends/Relatives,1.0,2.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,42,0,0,High Cost,3.0,0,42,31_to_180_days,other
tour_idwpdlg2at,germany,45_to_64,With_Spouse_and_Children,1.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,0,1,Normal Cost,4.0,7,6,less_7_days,EU
tour_idz0p1dyvq,chile,18_to_24,With_Other_Friends/Relatives,5.0,7.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,1,11,4,1,High Cost,12.0,6,15,15_to_30_days,South_Am
tour_ids9c11bxt,india,25_to_44,None,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,4,0,0,Normal Cost,1.0,0,4,less_7_days,AS
tour_idhbgg6wih,italy,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,0,1,0,1,0,12,0,1,Normal Cost,1.0,3,12,8_to_14_days,EU
tour_id50h1ynw1,greece,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Package_Tour,0,0,0,0,0,0,0,0,4,0,Higher Cost,2.0,0,4,less_7_days,EU
tour_idh2e49nu6,south_africa,25_to_44,With_Spouse,1.0,1.0,Meetings_and_Conference,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,0,High Cost,2.0,0,3,less_7_days,other
tour_idptvqmn1y,south_africa,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,0,7,1,Higher Cost,2.0,5,7,less_7_days,other
tour_idjlv4xdde,bulgaria,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,EU
tour_idg2i6vdwd,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,1,0,7,1,High Cost,2.0,4,7,less_7_days,EU
tour_idq0yrmrra,united_kingdom,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,5,6,1,Normal Cost,1.0,0,11,8_to_14_days,other
tour_idlyjh8x56,united_kingdom,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,14,4,1,Normal Cost,1.0,0,18,15_to_30_days,other
tour_idzjv1k19m,united_arab_emirates,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,16,0,0,Normal Cost,1.0,0,16,15_to_30_days,other
tour_idtfk47z65,france,25_to_44,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,0,0,0,10,0,1,Normal Cost,2.0,3,10,8_to_14_days,EU
tour_idwd0prg66,united_states_of_america,25_to_44,With_Other_Friends/Relatives,2.0,5.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,9,0,1,Higher Cost,7.0,5,9,8_to_14_days,other
tour_idczq8ko1q,israel,45_to_64,With_Other_Friends/Relatives,3.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,8,0,1,High Cost,5.0,4,8,8_to_14_days,AS
tour_idujo9ckt5,germany,45_to_64,Alone,1.0,0.0,Meetings_and_Conference,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Normal Cost,1.0,0,3,less_7_days,EU
tour_id1qunjshu,kenya,25_to_44,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,5,0,0,Lower Cost,1.0,0,5,less_7_days,AF
tour_id4qqdr9lb,united_kingdom,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,1,0,10,0,1,High Cost,1.0,4,10,8_to_14_days,other
tour_idr6g82rat,united_states_of_america,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,11,3,1,Higher Cost,2.0,7,14,8_to_14_days,other
tour_idraeai4bo,south_africa,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,6,0,0,Normal Cost,1.0,0,6,less_7_days,other
tour_idhfjcqhrd,united_kingdom,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,1,9,0,0,Normal Cost,1.0,6,9,8_to_14_days,other
tour_idwevfwpdh,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,High Cost,2.0,4,7,less_7_days,EU
tour_id4m6xe2xc,canada,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,0,4,1,Normal Cost,2.0,0,4,less_7_days,North_Am
tour_id9brbwjva,united_states_of_america,45_to_64,Alone,0.0,1.0,Business,Conference_Tourism,Tanzania_Mission_Abroad,Independent,0,0,0,0,0,0,0,20,0,0,Higher Cost,1.0,0,20,15_to_30_days,other
tour_idjaj4y8c8,united_states_of_america,45_to_64,With_Spouse_and_Children,3.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,12,0,1,Higher Cost,3.0,6,12,8_to_14_days,other
tour_idmdl2jugo,france,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Radio_TV_Web,Package_Tour,0,1,1,0,0,0,0,0,7,1,Normal Cost,1.0,2,7,less_7_days,EU
tour_id003q62x6,united_states_of_america,25_to_44,Alone,1.0,0.0,Volunteering,Cultural_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,10,5,1,High Cost,1.0,5,15,15_to_30_days,other
tour_idgdev59eu,canada,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,11,0,1,High Cost,1.0,6,11,8_to_14_days,North_Am
tour_idzugpp0xk,united_states_of_america,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,16,0,1,Higher Cost,2.0,6,16,15_to_30_days,other
tour_idvhqeh5ph,south_africa,18_to_24,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,1,0,4,1,High Cost,3.0,5,4,less_7_days,other
tour_idivp66utb,new_zealand,45_to_64,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,1,1,0,6,7,1,Highest Cost,3.0,6,13,8_to_14_days,other
tour_idrtanxdgi,united_kingdom,18_to_24,With_Other_Friends/Relatives,3.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,15,0,1,High Cost,3.0,6,15,15_to_30_days,other
tour_id1x682bbk,poland,25_to_44,With_Other_Friends/Relatives,3.0,0.0,Leisure_and_Holidays,Conference_Tourism,Others,Package_Tour,0,1,1,1,1,1,1,9,0,1,Higher Cost,3.0,6,9,8_to_14_days,EU
tour_idf8nezjqn,south_africa,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Hunting_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,0,0,0,4,0,1,Higher Cost,2.0,3,4,less_7_days,other
tour_idm6maj1ya,germany,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Normal Cost,1.0,0,2,less_7_days,EU
tour_id3c4bhm24,zimbabwe,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,2,0,1,Lower Cost,1.0,0,2,less_7_days,AF
tour_idtpp5f0ey,south_africa,18_to_24,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,30,0,0,Low Cost,1.0,0,30,15_to_30_days,other
tour_id2kqw92bo,united_states_of_america,18_to_24,None,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,other
tour_idn42ncs23,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,8,0,1,Higher Cost,2.0,5,8,8_to_14_days,other
tour_ida3tg2201,uganda,25_to_44,With_Other_Friends/Relatives,0.0,1.0,Other,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,AF
tour_id8xtyk46b,united_kingdom,45_to_64,With_Spouse_and_Children,4.0,4.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,14,0,0,Normal Cost,8.0,0,14,8_to_14_days,other
tour_idmwtm649g,australia,45_to_64,With_Children,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,10,4,1,Highest Cost,2.0,6,14,8_to_14_days,other
tour_id5u7ju1jn,zambia,25_to_44,Alone,0.0,1.0,Business,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,1,Lower Cost,1.0,0,7,less_7_days,AF
tour_idnd5qkoh5,france,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,0,1,High Cost,1.0,7,6,less_7_days,EU
tour_idsk3mofjn,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,0,0,1,0,0,0,7,1,High Cost,2.0,2,7,less_7_days,EU
tour_idbksxlcws,rwanda,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Low Cost,1.0,0,3,less_7_days,AF
tour_id61pwtd4p,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,3,10,0,High Cost,2.0,5,13,8_to_14_days,EU
tour_id2jnql3ut,united_states_of_america,less_18,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,15,0,1,Low Cost,1.0,0,15,15_to_30_days,other
tour_iddi2zk567,united_kingdom,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,1,12,0,1,High Cost,1.0,7,12,8_to_14_days,other
tour_idir9wnzkr,united_states_of_america,45_to_64,With_Other_Friends/Relatives,2.0,0.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,20,0,1,High Cost,2.0,6,20,15_to_30_days,other
tour_idhe4kdglq,malaysia,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,1,0,7,0,1,Higher Cost,1.0,5,7,less_7_days,AS
tour_ida49vdzqo,zimbabwe,25_to_44,With_Other_Friends/Relatives,0.0,2.0,Business,Beach_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,2,0,0,Normal Cost,2.0,0,2,less_7_days,AF
tour_idjdovnclr,china,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,6,0,1,High Cost,1.0,5,6,less_7_days,AS
tour_id4xfbeau8,italy,more_65,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,6,0,1,Normal Cost,1.0,5,6,less_7_days,EU
tour_idv5qhxpsg,united_states_of_america,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Inflight_magazines,Package_Tour,1,1,1,1,1,1,0,0,35,1,Higher Cost,1.0,6,35,31_to_180_days,other
tour_idh316pm1l,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,4,6,1,Higher Cost,2.0,6,10,8_to_14_days,EU
tour_idjph56ak6,united_states_of_america,45_to_64,With_Spouse_and_Children,2.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,30,0,0,High Cost,3.0,0,30,15_to_30_days,other
tour_ide5n77jew,italy,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,Normal Cost,1.0,4,7,less_7_days,EU
tour_id1fhmeskq,germany,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,5,4,1,Normal Cost,1.0,5,9,8_to_14_days,EU
tour_idrr9xsioa,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,0,0,0,0,7,1,High Cost,2.0,2,7,less_7_days,EU
tour_idppjdcf8b,italy,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,1,5,10,1,Higher Cost,2.0,4,15,15_to_30_days,EU
tour_idi15rso1s,uae,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,15,0,0,Normal Cost,1.0,0,15,15_to_30_days,other
tour_idkg0e3t4l,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,30,0,1,Low Cost,2.0,0,30,15_to_30_days,other
tour_id6j6kjccn,zambia,25_to_44,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,7,0,0,Lower Cost,2.0,0,7,less_7_days,AF
tour_idutkl9hm3,the_netherlands,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Package_Tour,1,1,1,1,0,0,0,8,0,0,Higher Cost,2.0,4,8,8_to_14_days,other
tour_idtjthfuy3,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,7,1,High Cost,2.0,3,7,less_7_days,EU
tour_id9s3hkus9,poland,25_to_44,Alone,0.0,1.0,Other,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,EU
tour_id0c0tjygz,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,1,6,0,1,Highest Cost,2.0,7,6,less_7_days,other
tour_idaipnu2vw,belgium,more_65,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,7,0,1,High Cost,2.0,5,7,less_7_days,EU
tour_id33tnh3fj,austria,25_to_44,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,4,0,1,Normal Cost,1.0,0,4,less_7_days,EU
tour_idx585ay6s,united_states_of_america,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,0,3,0,1,Normal Cost,1.0,5,3,less_7_days,other
tour_id5kl18pwi,ireland,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,4,6,1,High Cost,2.0,6,10,8_to_14_days,EU
tour_idrrhxlw8b,south_africa,45_to_64,With_Other_Friends/Relatives,3.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,0,7,0,High Cost,4.0,4,7,less_7_days,other
tour_idvwkunvxj,united_states_of_america,more_65,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,10,0,1,High Cost,1.0,5,10,8_to_14_days,other
tour_id3jm3qn0n,germany,18_to_24,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Business,Friends_relatives,Package_Tour,0,1,1,0,0,1,0,35,0,1,Higher Cost,2.0,3,35,31_to_180_days,EU
tour_idz82rmjpt,united_kingdom,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,10,5,1,Normal Cost,1.0,7,15,15_to_30_days,other
tour_idem4fi9le,united_states_of_america,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,60,14,0,High Cost,1.0,0,74,31_to_180_days,other
tour_idf4xtnfc4,germany,45_to_64,With_Other_Friends/Relatives,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,7,0,1,High Cost,1.0,4,7,less_7_days,EU
tour_id5ww0i9e5,united_kingdom,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,6,1,Higher Cost,2.0,6,13,8_to_14_days,other
tour_idctlbvj0g,kenya,18_to_24,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_idiaj424wk,united_kingdom,18_to_24,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,17,4,0,Normal Cost,1.0,0,21,15_to_30_days,other
tour_id77o40ntx,israel,more_65,With_Other_Friends/Relatives,2.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,8,0,1,High Cost,4.0,7,8,8_to_14_days,AS
tour_idok8n72m0,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,7,0,1,Higher Cost,2.0,7,7,less_7_days,other
tour_idr68m61w6,switzerland,25_to_44,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,0,4,1,Normal Cost,3.0,0,4,less_7_days,EU
tour_id5l459h3o,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,7,1,High Cost,2.0,5,7,less_7_days,EU
tour_idl9j803l3,south_africa,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,0,7,0,High Cost,2.0,5,7,less_7_days,other
tour_idq4c4kfzb,france,45_to_64,With_Spouse_and_Children,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,0,1,Higher Cost,3.0,6,7,less_7_days,EU
tour_id14mfv18s,united_kingdom,45_to_64,With_Children,1.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,0,0,14,0,1,Higher Cost,3.0,4,14,8_to_14_days,other
tour_idmhfljrvp,spain,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,6,1,Normal Cost,2.0,0,9,8_to_14_days,EU
tour_idfexka2rn,sweden,25_to_44,With_Children,2.0,2.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,44,0,0,Low Cost,4.0,0,44,31_to_180_days,EU
tour_idixyhq74a,united_states_of_america,45_to_64,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,0,1,0,10,4,1,Higher Cost,2.0,4,14,8_to_14_days,other
tour_iduvueczbe,uganda,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Diving_and_Sport_Fishing,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,Normal Cost,1.0,0,1,less_7_days,AF
tour_idjj44eblg,zambia,45_to_64,None,1.0,0.0,Other,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,Lower Cost,1.0,0,1,less_7_days,AF
tour_idhx3jy3f3,zambia,25_to_44,Alone,0.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Normal Cost,1.0,0,4,less_7_days,AF
tour_id8pph0cct,qatar,45_to_64,With_Spouse_and_Children,1.0,2.0,Other,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,1,2,0,Normal Cost,3.0,0,3,less_7_days,AS
tour_idjhgyn03t,china,18_to_24,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,40,2,1,Normal Cost,1.0,0,42,31_to_180_days,AS
tour_idwqfnl2r0,belgium,45_to_64,With_Spouse_and_Children,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,0,12,1,Normal Cost,3.0,0,12,8_to_14_days,EU
